"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"304","5.966549","0.000000000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4074","","","802.11 Block Ack, Flags=........C"
"437","7.605078","1.638529000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4075","","","802.11 Block Ack, Flags=........C"
"776","11.496955","3.891877000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4076","","","802.11 Block Ack, Flags=........C"
"777","11.497064","0.000109000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4077","","","802.11 Block Ack, Flags=........C"
"791","11.499431","0.002367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4078","","","802.11 Block Ack, Flags=........C"
"794","11.500343","0.000912000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4079","","","802.11 Block Ack, Flags=........C"
"9668","15.771474","4.271131000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4080","","","802.11 Block Ack, Flags=........C"
"9715","15.783053","0.011579000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4083","","","802.11 Block Ack, Flags=........C"
"10044","15.852317","0.069264000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4084","","","802.11 Block Ack, Flags=........C"
"20539","21.029820","5.177503000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4091","","","802.11 Block Ack, Flags=........C"
"28358","22.613777","1.583957000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4092","","","802.11 Block Ack, Flags=........C"
"47569","26.156926","3.543149000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1","","","802.11 Block Ack, Flags=........C"
"47600","26.170802","0.013876000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3","","","802.11 Block Ack, Flags=........C"
"64898","29.425045","3.254243000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","4","","","802.11 Block Ack, Flags=........C"
"92610","34.288705","4.863660000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","6","","","802.11 Block Ack, Flags=........C"
"93651","34.446709","0.158004000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","7","","","802.11 Block Ack, Flags=........C"
"99052","35.309684","0.862975000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","9","","","802.11 Block Ack, Flags=........C"
"99149","35.339922","0.030238000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","10","","","802.11 Block Ack, Flags=........C"
"99230","35.347178","0.007256000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","11","","","802.11 Block Ack, Flags=........C"
"128217","39.864958","4.517780000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","13","","","802.11 Block Ack, Flags=........C"
"128269","39.882082","0.017124000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","14","","","802.11 Block Ack, Flags=........C"
"128318","39.888562","0.006480000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","16","","","802.11 Block Ack, Flags=........C"
"129467","40.077454","0.188892000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","18","","","802.11 Block Ack, Flags=........C"
"129604","40.106087","0.028633000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","20","","","802.11 Block Ack, Flags=........C"
"129796","40.134816","0.028729000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","21","","","802.11 Block Ack, Flags=........C"
"130603","40.264133","0.129317000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","22","","","802.11 Block Ack, Flags=........C"
"130658","40.276278","0.012145000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","23","","","802.11 Block Ack, Flags=........C"
"201772","51.497374","11.221096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","24","","","802.11 Block Ack, Flags=........C"
"214889","53.710875","2.213501000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","25","","","802.11 Block Ack, Flags=........C"
"214890","53.710990","0.000115000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","26","","","802.11 Block Ack, Flags=........C"
"223523","55.223338","1.512348000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","27","","","802.11 Block Ack, Flags=........C"
"226440","55.740383","0.517045000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","28","","","802.11 Block Ack, Flags=........C"
"226459","55.751309","0.010926000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","29","","","802.11 Block Ack, Flags=........C"
"226757","55.792057","0.040748000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","30","","","802.11 Block Ack, Flags=........C"
"227125","55.852606","0.060549000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","31","","","802.11 Block Ack, Flags=........C"
"227347","55.877668","0.025062000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","32","","","802.11 Block Ack, Flags=........C"
"227348","55.877761","0.000093000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","33","","","802.11 Block Ack, Flags=........C"
"227439","55.909415","0.031654000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","34","","","802.11 Block Ack, Flags=........C"
"228088","55.996753","0.087338000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","35","","","802.11 Block Ack, Flags=........C"
"228228","56.032472","0.035719000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","36","","","802.11 Block Ack, Flags=........C"
"228245","56.033666","0.001194000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","37","","","802.11 Block Ack, Flags=........C"
"228701","56.118254","0.084588000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","38","","","802.11 Block Ack, Flags=........C"
"229136","56.181537","0.063283000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","39","","","802.11 Block Ack, Flags=........C"
"229519","56.268918","0.087381000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","40","","","802.11 Block Ack, Flags=........C"
"229835","56.331517","0.062599000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","41","","","802.11 Block Ack, Flags=........C"
"229954","56.354354","0.022837000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","42","","","802.11 Block Ack, Flags=........C"
"230105","56.388236","0.033882000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","43","","","802.11 Block Ack, Flags=........C"
"230118","56.392909","0.004673000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","44","","","802.11 Block Ack, Flags=........C"
"230604","56.492548","0.099639000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","45","","","802.11 Block Ack, Flags=........C"
"230605","56.492672","0.000124000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","46","","","802.11 Block Ack, Flags=........C"
"231601","56.667714","0.175042000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","47","","","802.11 Block Ack, Flags=........C"
"232312","56.762661","0.094947000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","48","","","802.11 Block Ack, Flags=........C"
"232822","56.893324","0.130663000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","50","","","802.11 Block Ack, Flags=........C"
"233042","56.953857","0.060533000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","51","","","802.11 Block Ack, Flags=........C"
"233139","56.970646","0.016789000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","52","","","802.11 Block Ack, Flags=........C"
"233839","57.094013","0.123367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","53","","","802.11 Block Ack, Flags=........C"
"233840","57.094594","0.000581000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","54","","","802.11 Block Ack, Flags=........C"
"234018","57.122733","0.028139000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","55","","","802.11 Block Ack, Flags=........C"
"234051","57.151966","0.029233000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","56","","","802.11 Block Ack, Flags=........C"
"244988","59.341075","2.189109000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","57","","","802.11 Block Ack, Flags=........C"
"245033","59.344779","0.003704000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","58","","","802.11 Block Ack, Flags=........C"
"250908","60.400188","1.055409000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","59","","","802.11 Block Ack, Flags=........C"
"253881","60.892616","0.492428000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","60","","","802.11 Block Ack, Flags=........C"
"258128","61.581760","0.689144000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","62","","","802.11 Block Ack, Flags=........C"
"267410","65.398562","3.816802000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","65","","","802.11 Block Ack, Flags=........C"
"267859","65.484743","0.086181000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","56","","","66","","","802.11 Block Ack, Flags=........C"
"269343","66.083704","0.598961000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","68","","","802.11 Block Ack, Flags=........C"
"269344","66.083763","0.000059000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","69","","","802.11 Block Ack, Flags=........C"
"281713","68.231273","2.147510000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","70","","","802.11 Block Ack, Flags=........C"
"281714","68.231328","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","71","","","802.11 Block Ack, Flags=........C"
"284078","68.640105","0.408777000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","73","","","802.11 Block Ack, Flags=........C"
"284299","68.683078","0.042973000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","74","","","802.11 Block Ack, Flags=........C"
"284345","68.687258","0.004180000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","75","","","802.11 Block Ack, Flags=........C"
"284420","68.698406","0.011148000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","76","","","802.11 Block Ack, Flags=........C"
"284766","68.755681","0.057275000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","77","","","802.11 Block Ack, Flags=........C"
"316134","73.864714","5.109033000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","80","","","802.11 Block Ack, Flags=........C"
"332833","76.666747","2.802033000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","81","","","802.11 Block Ack, Flags=........C"
"335678","77.156552","0.489805000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","82","","","802.11 Block Ack, Flags=........C"
"335780","77.167484","0.010932000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","83","","","802.11 Block Ack, Flags=........C"
"335852","77.192279","0.024795000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","84","","","802.11 Block Ack, Flags=........C"
"335924","77.201452","0.009173000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","87","","","802.11 Block Ack, Flags=........C"
"336118","77.237058","0.035606000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","88","","","802.11 Block Ack, Flags=........C"
"336731","77.315040","0.077982000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","89","","","802.11 Block Ack, Flags=........C"
"336890","77.372068","0.057028000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","90","","","802.11 Block Ack, Flags=........C"
"336891","77.372125","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","91","","","802.11 Block Ack, Flags=........C"
"337472","77.461293","0.089168000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","92","","","802.11 Block Ack, Flags=........C"
"337787","77.519531","0.058238000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","93","","","802.11 Block Ack, Flags=........C"
"337894","77.530275","0.010744000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","94","","","802.11 Block Ack, Flags=........C"
"338342","77.597498","0.067223000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","95","","","802.11 Block Ack, Flags=........C"
"338698","77.655067","0.057569000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","96","","","802.11 Block Ack, Flags=........C"
"338957","77.691707","0.036640000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","97","","","802.11 Block Ack, Flags=........C"
"339010","77.705335","0.013628000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","98","","","802.11 Block Ack, Flags=........C"
"339513","77.803637","0.098302000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","100","","","802.11 Block Ack, Flags=........C"
"340670","78.017900","0.214263000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","101","","","802.11 Block Ack, Flags=........C"
"340671","78.017995","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","102","","","802.11 Block Ack, Flags=........C"
"341363","78.145117","0.127122000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","103","","","802.11 Block Ack, Flags=........C"
"341663","78.192102","0.046985000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","104","","","802.11 Block Ack, Flags=........C"
"342308","78.292266","0.100164000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","106","","","802.11 Block Ack, Flags=........C"
"343010","78.437664","0.145398000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","108","","","802.11 Block Ack, Flags=........C"
"343526","78.532172","0.094508000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","110","","","802.11 Block Ack, Flags=........C"
"356099","80.721391","2.189219000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","112","","","802.11 Block Ack, Flags=........C"
"357714","81.041215","0.319824000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","113","","","802.11 Block Ack, Flags=........C"
"357864","81.052602","0.011387000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","114","","","802.11 Block Ack, Flags=........C"
"358368","81.142582","0.089980000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","115","","","802.11 Block Ack, Flags=........C"
"368264","82.781519","1.638937000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","116","","","802.11 Block Ack, Flags=........C"
"368479","82.811889","0.030370000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","117","","","802.11 Block Ack, Flags=........C"
"382042","85.070852","2.258963000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","119","","","802.11 Block Ack, Flags=........C"
"382252","85.108744","0.037892000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","121","","","802.11 Block Ack, Flags=........C"
"395359","87.273960","2.165216000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","123","","","802.11 Block Ack, Flags=........C"
"405096","89.402033","2.128073000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","127","","","802.11 Block Ack, Flags=........C"
"405109","89.409381","0.007348000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","128","","","802.11 Block Ack, Flags=........C"
"415768","93.285512","3.876131000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","134","","","802.11 Block Ack, Flags=........C"
"415769","93.285617","0.000105000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","135","","","802.11 Block Ack, Flags=........C"
"422386","94.355025","1.069408000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","136","","","802.11 Block Ack, Flags=........C"
"422387","94.355081","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","137","","","802.11 Block Ack, Flags=........C"
"422826","94.423017","0.067936000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","140","","","802.11 Block Ack, Flags=........C"
"422837","94.424355","0.001338000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","141","","","802.11 Block Ack, Flags=........C"
"428075","95.280234","0.855879000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","144","","","802.11 Block Ack, Flags=........C"
"429309","95.470668","0.190434000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","145","","","802.11 Block Ack, Flags=........C"
"440478","97.410784","1.940116000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","146","","","802.11 Block Ack, Flags=........C"
"441911","97.657444","0.246660000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","147","","","802.11 Block Ack, Flags=........C"
"443782","97.979529","0.322085000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","149","","","802.11 Block Ack, Flags=........C"
"443783","97.979585","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","150","","","802.11 Block Ack, Flags=........C"
"444166","98.048864","0.069279000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","151","","","802.11 Block Ack, Flags=........C"
"444176","98.049409","0.000545000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","152","","","802.11 Block Ack, Flags=........C"
"444398","98.085624","0.036215000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","155","","","802.11 Block Ack, Flags=........C"
"444546","98.107992","0.022368000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","156","","","802.11 Block Ack, Flags=........C"
"444765","98.148991","0.040999000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","157","","","802.11 Block Ack, Flags=........C"
"444914","98.177606","0.028615000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","158","","","802.11 Block Ack, Flags=........C"
"445119","98.242674","0.065068000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","159","","","802.11 Block Ack, Flags=........C"
"445564","98.311679","0.069005000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","160","","","802.11 Block Ack, Flags=........C"
"445866","98.351639","0.039960000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","161","","","802.11 Block Ack, Flags=........C"
"445891","98.358043","0.006404000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","162","","","802.11 Block Ack, Flags=........C"
"446401","98.438989","0.080946000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","163","","","802.11 Block Ack, Flags=........C"
"446422","98.444383","0.005394000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","164","","","802.11 Block Ack, Flags=........C"
"446770","98.496144","0.051761000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","165","","","802.11 Block Ack, Flags=........C"
"446771","98.496235","0.000091000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","166","","","802.11 Block Ack, Flags=........C"
"447627","98.636805","0.140570000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","168","","","802.11 Block Ack, Flags=........C"
"448760","98.846162","0.209357000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","170","","","802.11 Block Ack, Flags=........C"
"449826","98.991825","0.145663000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","171","","","802.11 Block Ack, Flags=........C"
"449931","99.022373","0.030548000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","172","","","802.11 Block Ack, Flags=........C"
"450501","99.105363","0.082990000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","173","","","802.11 Block Ack, Flags=........C"
"450502","99.105419","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","174","","","802.11 Block Ack, Flags=........C"
"450873","99.168006","0.062587000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","175","","","802.11 Block Ack, Flags=........C"
"451255","99.224514","0.056508000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","176","","","802.11 Block Ack, Flags=........C"
"451381","99.253993","0.029479000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","177","","","802.11 Block Ack, Flags=........C"
"451382","99.254088","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","178","","","802.11 Block Ack, Flags=........C"
"464007","101.418912","2.164824000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","180","","","802.11 Block Ack, Flags=........C"
"468046","102.135888","0.716976000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","182","","","802.11 Block Ack, Flags=........C"
"468241","102.158270","0.022382000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","183","","","802.11 Block Ack, Flags=........C"
"468279","102.171382","0.013112000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","184","","","802.11 Block Ack, Flags=........C"
"468340","102.181873","0.010491000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","185","","","802.11 Block Ack, Flags=........C"
"468391","102.186578","0.004705000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","186","","","802.11 Block Ack, Flags=........C"
"469184","102.332033","0.145455000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","188","","","802.11 Block Ack, Flags=........C"
"469311","102.349064","0.017031000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","189","","","802.11 Block Ack, Flags=........C"
"469374","102.363407","0.014343000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","191","","","802.11 Block Ack, Flags=........C"
"469865","102.491204","0.127797000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","192","","","802.11 Block Ack, Flags=........C"
"469913","102.500781","0.009577000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","193","","","802.11 Block Ack, Flags=........C"
"475628","103.487430","0.986649000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","194","","","802.11 Block Ack, Flags=........C"
"475700","103.498539","0.011109000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","195","","","802.11 Block Ack, Flags=........C"
"481308","104.489169","0.990630000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","198","","","802.11 Block Ack, Flags=........C"
"481313","104.491555","0.002386000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","200","","","802.11 Block Ack, Flags=........C"
"481314","104.491666","0.000111000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","201","","","802.11 Block Ack, Flags=........C"
"481518","104.519543","0.027877000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","202","","","802.11 Block Ack, Flags=........C"
"488350","105.739321","1.219778000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","204","","","802.11 Block Ack, Flags=........C"
"501442","107.962638","2.223317000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","206","","","802.11 Block Ack, Flags=........C"
"514082","110.124587","2.161949000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","208","","","802.11 Block Ack, Flags=........C"
"514249","110.149255","0.024668000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","210","","","802.11 Block Ack, Flags=........C"
"514876","110.255234","0.105979000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","211","","","802.11 Block Ack, Flags=........C"
"514883","110.257616","0.002382000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","212","","","802.11 Block Ack, Flags=........C"
"515289","110.315679","0.058063000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","214","","","802.11 Block Ack, Flags=........C"
"519524","111.032307","0.716628000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","215","","","802.11 Block Ack, Flags=........C"
"520034","111.106618","0.074311000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","216","","","802.11 Block Ack, Flags=........C"
"536140","113.804507","2.697889000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","217","","","802.11 Block Ack, Flags=........C"
"536170","113.811761","0.007254000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","218","","","802.11 Block Ack, Flags=........C"
"544724","115.271557","1.459796000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","221","","","802.11 Block Ack, Flags=........C"
"561530","118.109463","2.837906000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","222","","","802.11 Block Ack, Flags=........C"
"564405","118.535241","0.425778000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","223","","","802.11 Block Ack, Flags=........C"
"564588","118.578458","0.043217000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","224","","","802.11 Block Ack, Flags=........C"
"564687","118.587433","0.008975000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","226","","","802.11 Block Ack, Flags=........C"
"565155","118.665033","0.077600000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","229","","","802.11 Block Ack, Flags=........C"
"565551","118.751522","0.086489000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","230","","","802.11 Block Ack, Flags=........C"
"565777","118.782244","0.030722000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","231","","","802.11 Block Ack, Flags=........C"
"565817","118.788425","0.006181000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","232","","","802.11 Block Ack, Flags=........C"
"565837","118.789637","0.001212000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","233","","","802.11 Block Ack, Flags=........C"
"566666","118.921793","0.132156000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","234","","","802.11 Block Ack, Flags=........C"
"566931","118.958739","0.036946000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","235","","","802.11 Block Ack, Flags=........C"
"567004","118.969169","0.010430000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","236","","","802.11 Block Ack, Flags=........C"
"567891","119.120056","0.150887000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","237","","","802.11 Block Ack, Flags=........C"
"567919","119.125168","0.005112000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","238","","","802.11 Block Ack, Flags=........C"
"568081","119.140692","0.015524000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","239","","","802.11 Block Ack, Flags=........C"
"568190","119.153269","0.012577000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","240","","","802.11 Block Ack, Flags=........C"
"568551","119.213178","0.059909000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","241","","","802.11 Block Ack, Flags=........C"
"568647","119.230258","0.017080000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","242","","","802.11 Block Ack, Flags=........C"
"569698","119.388020","0.157762000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","243","","","802.11 Block Ack, Flags=........C"
