"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"51930","553.303280","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","2","88","48","47\302\265s","","QoS Data, SN=2, FN=0, Flags=.p.....TC"
"51934","553.308144","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3","205","48","56\302\265s","","QoS Data, SN=3, FN=0, Flags=.p.....TC"
"51936","553.311131","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2189","88","112","47\302\265s","","QoS Data, SN=2189, FN=0, Flags=.p....F.C"
"51938","553.318813","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2190","205","112","54\302\265s","","QoS Data, SN=2190, FN=0, Flags=.p....F.C"
"52049","555.459149","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","4","88","48","48\302\265s","","QoS Data, SN=4, FN=0, Flags=.p.....TC"
"52051","555.459263","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","5","205","48","56\302\265s","","QoS Data, SN=5, FN=0, Flags=.p.....TC"
"52053","555.460807","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2207","88","112","35\302\265s","","QoS Data, SN=2207, FN=0, Flags=.p....F.C"
"52054","555.460864","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2208","205","112","11\302\265s","","QoS Data, SN=2208, FN=0, Flags=.p....F.C"
"52157","557.599497","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","6","88","48","48\302\265s","","QoS Data, SN=6, FN=0, Flags=.p.....TC"
"52162","557.605188","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2219","88","112","47\302\265s","","QoS Data, SN=2219, FN=0, Flags=.p....F.C"
"52166","557.605565","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","7","205","48","56\302\265s","","QoS Data, SN=7, FN=0, Flags=.p.....TC"
"52186","557.646137","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","8","88","48","48\302\265s","","QoS Data, SN=8, FN=0, Flags=.p.....TC"
"52188","557.648285","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2221","88","112","47\302\265s","","QoS Data, SN=2221, FN=0, Flags=.p....F.C"
"52192","557.651793","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","9","173","48","56\302\265s","","QoS Data, SN=9, FN=0, Flags=.p.....TC"
"52198","557.654979","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2222","173","112","54\302\265s","","QoS Data, SN=2222, FN=0, Flags=.p....F.C"
"52219","557.673025","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","10","88","48","48\302\265s","","QoS Data, SN=10, FN=0, Flags=.p.....TC"
"52223","557.677550","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","11","173","48","56\302\265s","","QoS Data, SN=11, FN=0, Flags=.p.....TC"
"52225","557.678520","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2223","88","112","35\302\265s","","QoS Data, SN=2223, FN=0, Flags=.p....F.C"
"52226","557.678576","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2224","173","112","11\302\265s","","QoS Data, SN=2224, FN=0, Flags=.p....F.C"
"52250","557.718212","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","12","88","48","47\302\265s","","QoS Data, SN=12, FN=0, Flags=.p.....TC"
"52252","557.718366","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","13","88","48","47\302\265s","","QoS Data, SN=13, FN=0, Flags=.p.....TC"
"52270","557.967492","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","878","88","48","47\302\265s","","QoS Data, SN=878, FN=0, Flags=.p.....TC"
"52274","557.975711","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2228","88","112","47\302\265s","","QoS Data, SN=2228, FN=0, Flags=.p....F.C"
"52929","564.149258","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","178","17","92","48","51\302\265s","","QoS Data, SN=17, FN=0, Flags=.p.....TC"
"52932","564.184510","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","178","2611","92","112","51\302\265s","","QoS Data, SN=2611, FN=0, Flags=.p....F.C"
"52966","564.582332","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","218","2615","132","112","51\302\265s","","QoS Data, SN=2615, FN=0, Flags=.p....F.C"
"52983","564.872267","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","18","100","48","51\302\265s","","QoS Data, SN=18, FN=0, Flags=.p.....TC"
"52991","564.970999","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","19","100","48","51\302\265s","","QoS Data, SN=19, FN=0, Flags=.p.....TC"
"52993","564.972455","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","182","2616","100","112","39\302\265s","","QoS Data, SN=2616, FN=0, Flags=.p....F.C"
"52994","564.972513","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","186","2617","100","112","7\302\265s","","QoS Data, SN=2617, FN=0, Flags=.p....F.C"
"53006","564.980646","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","20","88","48","47\302\265s","","QoS Data, SN=20, FN=0, Flags=.p.....TC"
"53012","565.012308","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2618","88","112","47\302\265s","","QoS Data, SN=2618, FN=0, Flags=.p....F.C"
"53022","565.022618","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","21","88","48","47\302\265s","","QoS Data, SN=21, FN=0, Flags=.p.....TC"
"53026","565.032976","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","260","22","178","48","42\302\265s","","QoS Data, SN=22, FN=0, Flags=.p.....TC"
"53027","565.033033","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","1598","23","1516","48","87\302\265s","","QoS Data, SN=23, FN=0, Flags=.p.....TC"
"53028","565.033089","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","184","24","98","48","7\302\265s","","QoS Data, SN=24, FN=0, Flags=.p.....TC"
"53030","565.034009","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2619","88","112","35\302\265s","","QoS Data, SN=2619, FN=0, Flags=.p....F.C"
"53031","565.034066","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","260","2620","178","112","11\302\265s","","QoS Data, SN=2620, FN=0, Flags=.p....F.C"
"53032","565.034123","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","1598","2621","1516","112","86\302\265s","","QoS Data, SN=2621, FN=0, Flags=.p....F.C"
"53033","565.034180","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","184","2622","98","112","7\302\265s","","QoS Data, SN=2622, FN=0, Flags=.p....F.C"
"53052","565.046587","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","302","25","216","48","54\302\265s","","QoS Data, SN=25, FN=0, Flags=.p.....TC"
"53060","565.077309","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","302","2623","216","112","54\302\265s","","QoS Data, SN=2623, FN=0, Flags=.p....F.C"
"53073","565.110539","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","26","88","48","47\302\265s","","QoS Data, SN=26, FN=0, Flags=.p.....TC"
"53077","565.145267","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2624","88","112","47\302\265s","","QoS Data, SN=2624, FN=0, Flags=.p....F.C"
"53087","565.154711","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","170","27","88","48","35\302\265s","","QoS Data, SN=27, FN=0, Flags=.p.....TC"
"53088","565.154770","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","180","28","94","48","7\302\265s","","QoS Data, SN=28, FN=0, Flags=.p.....TC"
"53090","565.154885","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","180","28","94","48","51\302\265s","","QoS Data, SN=28, FN=0, Flags=.p..R..TC"
"53092","565.163313","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2625","88","112","35\302\265s","","QoS Data, SN=2625, FN=0, Flags=.p..R.F.C"
"53093","565.163368","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","180","2626","94","112","7\302\265s","","QoS Data, SN=2626, FN=0, Flags=.p..R.F.C"
"53106","565.174129","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","29","173","48","54\302\265s","","QoS Data, SN=29, FN=0, Flags=.p.....TC"
"53110","565.205625","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2627","173","112","54\302\265s","","QoS Data, SN=2627, FN=0, Flags=.p....F.C"
"53127","565.272639","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","30","88","48","47\302\265s","","QoS Data, SN=30, FN=0, Flags=.p.....TC"
"53131","565.274518","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","243","31","157","48","54\302\265s","","QoS Data, SN=31, FN=0, Flags=.p.....TC"
"53133","565.275262","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2628","88","112","35\302\265s","","QoS Data, SN=2628, FN=0, Flags=.p....F.C"
"53134","565.275319","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","243","2629","157","112","11\302\265s","","QoS Data, SN=2629, FN=0, Flags=.p....F.C"
"53149","565.406963","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","32","88","48","47\302\265s","","QoS Data, SN=32, FN=0, Flags=.p.....TC"
"53154","565.420973","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","33","189","48","54\302\265s","","QoS Data, SN=33, FN=0, Flags=.p.....TC"
"53156","565.422377","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2630","88","112","35\302\265s","","QoS Data, SN=2630, FN=0, Flags=.p....F.C"
"53157","565.422435","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","2631","189","112","11\302\265s","","QoS Data, SN=2631, FN=0, Flags=.p....F.C"
"53177","565.445997","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","34","88","48","47\302\265s","","QoS Data, SN=34, FN=0, Flags=.p.....TC"
"53181","565.450665","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","339","35","253","48","58\302\265s","","QoS Data, SN=35, FN=0, Flags=.p.....TC"
"53183","565.452179","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2632","88","112","35\302\265s","","QoS Data, SN=2632, FN=0, Flags=.p....F.C"
"53184","565.452236","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","339","2633","253","112","14\302\265s","","QoS Data, SN=2633, FN=0, Flags=.p....F.C"
"53272","565.793053","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","36","88","48","47\302\265s","","QoS Data, SN=36, FN=0, Flags=.p.....TC"
"53276","565.797158","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2650","88","112","35\302\265s","","QoS Data, SN=2650, FN=0, Flags=.p....F.C"
"53285","565.802852","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2653","173","112","11\302\265s","","QoS Data, SN=2653, FN=0, Flags=.p....F.C"
"53492","566.414475","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","38","88","48","47\302\265s","","QoS Data, SN=38, FN=0, Flags=.p.....TC"
"53505","566.442820","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","39","100","48","51\302\265s","","QoS Data, SN=39, FN=0, Flags=.p.....TC"
"53507","566.443070","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2724","88","112","35\302\265s","","QoS Data, SN=2724, FN=0, Flags=.p..R.F.C"
"53512","566.448800","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","40","189","48","54\302\265s","","QoS Data, SN=40, FN=0, Flags=.p.....TC"
"53518","566.457000","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","182","2726","100","112","39\302\265s","","QoS Data, SN=2726, FN=0, Flags=.p....F.C"
"53519","566.457058","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","2727","189","112","11\302\265s","","QoS Data, SN=2727, FN=0, Flags=.p....F.C"
"53571","566.831235","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","41","88","48","47\302\265s","","QoS Data, SN=41, FN=0, Flags=.p.....TC"
"53575","566.834902","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","42","173","48","54\302\265s","","QoS Data, SN=42, FN=0, Flags=.p.....TC"
"53577","566.837346","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2735","88","112","35\302\265s","","QoS Data, SN=2735, FN=0, Flags=.p....F.C"
"53578","566.837407","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2736","173","112","11\302\265s","","QoS Data, SN=2736, FN=0, Flags=.p....F.C"
"53597","566.861644","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","43","88","48","47\302\265s","","QoS Data, SN=43, FN=0, Flags=.p.....TC"
"53600","566.870918","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","579","44","493","48","72\302\265s","","QoS Data, SN=44, FN=0, Flags=.p.....TC"
"53602","566.872666","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2737","88","112","35\302\265s","","QoS Data, SN=2737, FN=0, Flags=.p....F.C"
"53603","566.872723","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","579","2738","493","112","29\302\265s","","QoS Data, SN=2738, FN=0, Flags=.p....F.C"
"53633","566.985286","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","45","88","48","47\302\265s","","QoS Data, SN=45, FN=0, Flags=.p.....TC"
"53636","566.986001","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2741","88","112","7\302\265s","","QoS Data, SN=2741, FN=0, Flags=.p....F.C"
"53642","567.006223","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","46","173","48","54\302\265s","","QoS Data, SN=46, FN=0, Flags=.p.....TC"
"53646","567.039779","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2742","173","112","54\302\265s","","QoS Data, SN=2742, FN=0, Flags=.p..R.F.C"
"53648","567.039937","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","2742","173","112","54\302\265s","","QoS Data, SN=2742, FN=0, Flags=.p..R.F.C"
"53665","567.053606","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","47","88","48","47\302\265s","","QoS Data, SN=47, FN=0, Flags=.p.....TC"
"53669","567.060011","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","48","205","48","54\302\265s","","QoS Data, SN=48, FN=0, Flags=.p.....TC"
"53671","567.061087","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2743","88","112","35\302\265s","","QoS Data, SN=2743, FN=0, Flags=.p....F.C"
"53672","567.061143","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2744","205","112","11\302\265s","","QoS Data, SN=2744, FN=0, Flags=.p....F.C"
"53805","569.200190","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","49","88","48","47\302\265s","","QoS Data, SN=49, FN=0, Flags=.p.....TC"
"53809","569.207062","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","50","205","48","54\302\265s","","QoS Data, SN=50, FN=0, Flags=.p.....TC"
"53899","571.320990","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","51","88","48","47\302\265s","","QoS Data, SN=51, FN=0, Flags=.p.....TC"
"53901","571.326308","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2774","88","112","47\302\265s","","QoS Data, SN=2774, FN=0, Flags=.p....F.C"
"53905","571.326896","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","52","205","48","54\302\265s","","QoS Data, SN=52, FN=0, Flags=.p.....TC"
"53907","571.329934","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2775","205","112","54\302\265s","","QoS Data, SN=2775, FN=0, Flags=.p....F.C"
"54015","573.473779","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","53","88","48","47\302\265s","","QoS Data, SN=53, FN=0, Flags=.p.....TC"
"54019","573.479779","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","54","205","48","54\302\265s","","QoS Data, SN=54, FN=0, Flags=.p.....TC"
"54021","573.482340","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2785","88","112","35\302\265s","","QoS Data, SN=2785, FN=0, Flags=.p....F.C"
"54022","573.482398","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2786","205","112","11\302\265s","","QoS Data, SN=2786, FN=0, Flags=.p....F.C"
"54063","575.626551","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","55","88","48","47\302\265s","","QoS Data, SN=55, FN=0, Flags=.p.....TC"
"54065","575.635681","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2790","205","112","54\302\265s","","QoS Data, SN=2790, FN=0, Flags=.p....F.C"
"54107","577.525510","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","881","88","48","47\302\265s","","QoS Data, SN=881, FN=0, Flags=.p.....TC"
"54114","577.571340","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","2796","88","112","47\302\265s","","QoS Data, SN=2796, FN=0, Flags=.p....F.C"
"54132","577.661860","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","57","88","48","47\302\265s","","QoS Data, SN=57, FN=0, Flags=.p.....TC"
"54134","577.661971","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","58","205","48","54\302\265s","","QoS Data, SN=58, FN=0, Flags=.p.....TC"
"54136","577.662300","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2797","88","112","35\302\265s","","QoS Data, SN=2797, FN=0, Flags=.p....F.C"
"54137","577.662356","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2798","205","112","11\302\265s","","QoS Data, SN=2798, FN=0, Flags=.p....F.C"
"54264","579.723402","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","59","88","48","47\302\265s","","QoS Data, SN=59, FN=0, Flags=.p.....TC"
"54266","579.723548","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","60","205","48","54\302\265s","","QoS Data, SN=60, FN=0, Flags=.p.....TC"
"54268","579.724860","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2819","88","112","35\302\265s","","QoS Data, SN=2819, FN=0, Flags=.p....F.C"
"54269","579.724916","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2820","205","112","11\302\265s","","QoS Data, SN=2820, FN=0, Flags=.p....F.C"
"54387","581.781176","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","61","88","48","47\302\265s","","QoS Data, SN=61, FN=0, Flags=.p.....TC"
"54395","581.787156","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","62","205","48","56\302\265s","","QoS Data, SN=62, FN=0, Flags=.p.....TC"
"54397","581.788235","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","2837","88","112","35\302\265s","","QoS Data, SN=2837, FN=0, Flags=.p....F.C"
"54398","581.788290","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","2838","205","112","11\302\265s","","QoS Data, SN=2838, FN=0, Flags=.p....F.C"
"54528","584.071451","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","64","88","48","48\302\265s","","QoS Data, SN=64, FN=0, Flags=.p.....TC"
