"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"208538","50.089228","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4065","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4065, FN=0, Flags=.p.....TC"
"208706","50.100640","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4066","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4066, FN=0, Flags=.p.....TC"
"213797","51.052763","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1291","88","48","","QoS Data","Voice (Voice)","QoS Data, SN=1291, FN=0, Flags=.p.....TC"
"219681","52.142754","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4068","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4068, FN=0, Flags=.p.....TC"
"219962","52.191345","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4069","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4069, FN=0, Flags=.p.....TC"
"220043","52.205939","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4070","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4070, FN=0, Flags=.p.....TC"
"220179","52.229040","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","4071","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4071, FN=0, Flags=.p.....TC"
"221196","52.395125","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","4073","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4073, FN=0, Flags=.p.....TC"
"221197","52.395183","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","4074","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4074, FN=0, Flags=.p.....TC"
"221565","52.453928","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","4075","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4075, FN=0, Flags=.p.....TC"
